Alt,Time,Lat,Lon
4095.92, 2019/11/16 17:57:8.0,43.79908,-120.650238
4095.31, 2019/11/16 17:57:10.0,43.79908,-120.650238
4096.54, 2019/11/16 17:57:12.0,43.79908,-120.650238
4096.54, 2019/11/16 17:57:14.0,43.79908,-120.650238
4096.74, 2019/11/16 17:57:15.0,43.79908,-120.650238
4095.72, 2019/11/16 17:57:17.0,43.79908,-120.650238
4096.13, 2019/11/16 17:57:19.0,43.79908,-120.650238
4095.72, 2019/11/16 17:57:21.0,43.79908,-120.650238
4095.72, 2019/11/16 17:57:23.0,43.79908,-120.650238
4096.74, 2019/11/16 17:57:25.0,43.79908,-120.650238
4095.72, 2019/11/16 17:57:26.0,43.79908,-120.650238
4095.31, 2019/11/16 17:57:28.0,43.79908,-120.650238
4095.51, 2019/11/16 17:57:30.0,43.79908,-120.650238
4094.9, 2019/11/16 17:57:32.0,43.79908,-120.650238
4096.33, 2019/11/16 17:57:34.0,43.79908,-120.650238
4094.9, 2019/11/16 17:57:35.0,43.79908,-120.650238
4095.92, 2019/11/16 17:57:37.0,43.79908,-120.650238
4095.72, 2019/11/16 17:57:39.0,43.79908,-120.650238
4094.49, 2019/11/16 17:57:41.0,43.79908,-120.650238
4094.49, 2019/11/16 17:57:43.0,43.79908,-120.650238
4094.28, 2019/11/16 17:57:45.0,43.79908,-120.650238
4094.69, 2019/11/16 17:57:46.0,43.79908,-120.650238
4093.46, 2019/11/16 17:57:48.0,43.79908,-120.650238
4093.67, 2019/11/16 17:57:50.0,43.79908,-120.650238
4093.87, 2019/11/16 17:57:52.0,43.79908,-120.650238
4093.46, 2019/11/16 17:57:54.0,43.79908,-120.650238
4093.26, 2019/11/16 17:57:55.0,43.79908,-120.650238
4094.08, 2019/11/16 17:57:57.0,43.79908,-120.650238
4093.05, 2019/11/16 17:57:59.0,43.79908,-120.650238
4092.23, 2019/11/16 17:58:1.0,43.79908,-120.650238
4093.46, 2019/11/16 17:58:3.0,43.79908,-120.650238
4092.03, 2019/11/16 17:58:5.0,43.79908,-120.650238
4092.44, 2019/11/16 17:58:6.0,43.79908,-120.650238
4092.03, 2019/11/16 17:58:8.0,43.79908,-120.650238
4092.23, 2019/11/16 17:58:10.0,43.79908,-120.650238
4093.26, 2019/11/16 17:58:12.0,43.79908,-120.650238
4093.46, 2019/11/16 17:58:14.0,43.79908,-120.650238
4092.03, 2019/11/16 17:58:15.0,43.79908,-120.650238
4092.03, 2019/11/16 17:58:17.0,43.79908,-120.650238
4091, 2019/11/16 17:58:19.0,43.79908,-120.650238
4092.44, 2019/11/16 17:58:21.0,43.79908,-120.650238
4092.64, 2019/11/16 17:58:23.0,43.79908,-120.650238
4092.44, 2019/11/16 17:58:24.0,43.79908,-120.650238
4091.82, 2019/11/16 17:58:26.0,43.79908,-120.650238
4093.05, 2019/11/16 17:58:28.0,43.79908,-120.650238
4092.44, 2019/11/16 17:58:30.0,43.79908,-120.650238
4093.05, 2019/11/16 17:58:32.0,43.79908,-120.650238
4093.05, 2019/11/16 17:58:34.0,43.79908,-120.650238
4093.67, 2019/11/16 17:58:35.0,43.79908,-120.650238
4093.67, 2019/11/16 17:58:37.0,43.79908,-120.650238
4093.05, 2019/11/16 17:58:39.0,43.79908,-120.650238
4092.23, 2019/11/16 17:58:41.0,43.79908,-120.650238
4092.64, 2019/11/16 17:58:43.0,43.79908,-120.650238
4092.03, 2019/11/16 17:58:44.0,43.79908,-120.650238
4093.05, 2019/11/16 17:58:46.0,43.79908,-120.650238
4091.82, 2019/11/16 17:58:48.0,43.79908,-120.650238
4092.64, 2019/11/16 17:58:50.0,43.79908,-120.650238
4092.85, 2019/11/16 17:58:52.0,43.79908,-120.650238
4093.05, 2019/11/16 17:58:54.0,43.79908,-120.650238
4092.44, 2019/11/16 17:58:55.0,43.79908,-120.650238
4093.05, 2019/11/16 17:58:57.0,43.79908,-120.650238
4093.67, 2019/11/16 17:58:59.0,43.79908,-120.650238
4093.26, 2019/11/16 17:59:1.0,43.79908,-120.650238
4093.87, 2019/11/16 17:59:3.0,43.79908,-120.650238
4094.28, 2019/11/16 17:59:4.0,43.79908,-120.650238
4094.28, 2019/11/16 17:59:6.0,43.79908,-120.650238
4093.05, 2019/11/16 17:59:8.0,43.79908,-120.650238
4093.05, 2019/11/16 17:59:10.0,43.79908,-120.650238
4093.67, 2019/11/16 17:59:12.0,43.79908,-120.650238
4092.85, 2019/11/16 17:59:14.0,43.79908,-120.650238
4092.23, 2019/11/16 17:59:15.0,43.79908,-120.650238
4092.64, 2019/11/16 17:59:17.0,43.79908,-120.650238
4093.46, 2019/11/16 17:59:19.0,43.79908,-120.650238
4093.26, 2019/11/16 17:59:21.0,43.79908,-120.650238
4094.9, 2019/11/16 17:59:23.0,43.79908,-120.650238
4094.49, 2019/11/16 17:59:24.0,43.79908,-120.650238
4093.67, 2019/11/16 17:59:26.0,43.79908,-120.650238
4093.87, 2019/11/16 17:59:28.0,43.79908,-120.650238
4095.72, 2019/11/16 17:59:30.0,43.79908,-120.650238
4094.08, 2019/11/16 17:59:32.0,43.79908,-120.650238
4092.23, 2019/11/16 17:59:34.0,43.79908,-120.650238
4092.85, 2019/11/16 17:59:35.0,43.79908,-120.650238
4093.87, 2019/11/16 17:59:37.0,43.79908,-120.650238
4093.46, 2019/11/16 17:59:39.0,43.79908,-120.650238
4094.49, 2019/11/16 17:59:41.0,43.79908,-120.650238
4096.13, 2019/11/16 17:59:43.0,43.79908,-120.650238
4094.28, 2019/11/16 17:59:44.0,43.79908,-120.650238
4094.28, 2019/11/16 17:59:46.0,43.79908,-120.650238
4093.05, 2019/11/16 17:59:48.0,43.79908,-120.650238
4094.08, 2019/11/16 17:59:50.0,43.79908,-120.650238
4094.69, 2019/11/16 17:59:52.0,43.79908,-120.650238
4094.9, 2019/11/16 17:59:54.0,43.79908,-120.650238
4094.9, 2019/11/16 17:59:55.0,43.79908,-120.650238
4098.59, 2019/11/16 17:59:57.0,43.79908,-120.650238
4084.85, 2019/11/16 17:59:59.0,43.79908,-120.650238
4093.67, 2019/11/16 18:0:1.0,43.79908,-120.650238
4084.65, 2019/11/16 18:0:3.0,43.79908,-120.650238
4085.26, 2019/11/16 18:0:4.0,43.79908,-120.650238
4086.08, 2019/11/16 18:0:6.0,43.79908,-120.650238
4086.49, 2019/11/16 18:0:8.0,43.79908,-120.650238
4087.93, 2019/11/16 18:0:10.0,43.79908,-120.650238
4088.75, 2019/11/16 18:0:12.0,43.79908,-120.650238
4090.39, 2019/11/16 18:0:14.0,43.79908,-120.650238
4084.65, 2019/11/16 18:0:15.0,43.79908,-120.650238
4083.62, 2019/11/16 18:0:17.0,43.79908,-120.650238
4083.62, 2019/11/16 18:0:19.0,43.79908,-120.650238
4084.24, 2019/11/16 18:0:21.0,43.79908,-120.650238
4084.44, 2019/11/16 18:0:23.0,43.79908,-120.650238
4083.62, 2019/11/16 18:0:28.0,43.799107,-120.650208
4085.67, 2019/11/16 18:0:30.0,43.799095,-120.650223
4085.47, 2019/11/16 18:0:31.0,43.799088,-120.65023
4084.24, 2019/11/16 18:0:33.0,43.79908,-120.65023
4084.85, 2019/11/16 18:0:35.0,43.799084,-120.650223
4084.24, 2019/11/16 18:0:37.0,43.799084,-120.65023
4084.65, 2019/11/16 18:0:39.0,43.79908,-120.650223
4083.83, 2019/11/16 18:0:40.0,43.79908,-120.650223
4083.62, 2019/11/16 18:0:42.0,43.79908,-120.650223
4083.21, 2019/11/16 18:0:44.0,43.79908,-120.650223
4084.03, 2019/11/16 18:0:46.0,43.799084,-120.65023
4084.44, 2019/11/16 18:0:48.0,43.799088,-120.650238
4082.8, 2019/11/16 18:0:50.0,43.799088,-120.650238
4075.62, 2019/11/16 18:0:51.0,43.799091,-120.650238
4083.83, 2019/11/16 18:0:53.0,43.799091,-120.650238
4084.44, 2019/11/16 18:0:55.0,43.799088,-120.650246
4083.01, 2019/11/16 18:0:57.0,43.799088,-120.650253
4083.62, 2019/11/16 18:0:59.0,43.799088,-120.650253
4082.6, 2019/11/16 18:1:0.0,43.799088,-120.650253
4081.77, 2019/11/16 18:1:2.0,43.799088,-120.650253
4083.42, 2019/11/16 18:1:4.0,43.799088,-120.650253
4083.83, 2019/11/16 18:1:6.0,43.799084,-120.650253
4082.8, 2019/11/16 18:1:8.0,43.799084,-120.650253
4083.42, 2019/11/16 18:1:10.0,43.799084,-120.650253
4084.24, 2019/11/16 18:1:11.0,43.799084,-120.650253
4084.85, 2019/11/16 18:1:13.0,43.799088,-120.650253
4084.65, 2019/11/16 18:1:15.0,43.799088,-120.650253
4085.88, 2019/11/16 18:1:17.0,43.799088,-120.650246
4084.24, 2019/11/16 18:1:19.0,43.799088,-120.650246
4084.44, 2019/11/16 18:1:20.0,43.799088,-120.650246
4085.47, 2019/11/16 18:1:22.0,43.799088,-120.650246
4085.47, 2019/11/16 18:1:24.0,43.799088,-120.650246
4085.06, 2019/11/16 18:1:26.0,43.799088,-120.650246
4085.47, 2019/11/16 18:1:28.0,43.799088,-120.650246
4086.08, 2019/11/16 18:1:30.0,43.799088,-120.650246
4086.29, 2019/11/16 18:1:31.0,43.799088,-120.650246
4085.88, 2019/11/16 18:1:33.0,43.799088,-120.650246
4086.29, 2019/11/16 18:1:35.0,43.799088,-120.650246
4085.88, 2019/11/16 18:1:37.0,43.799088,-120.650246
4086.7, 2019/11/16 18:1:39.0,43.799088,-120.650246
4085.88, 2019/11/16 18:1:40.0,43.799088,-120.650246
4087.52, 2019/11/16 18:1:42.0,43.799088,-120.650246
4086.49, 2019/11/16 18:1:44.0,43.799088,-120.650246
4084.65, 2019/11/16 18:1:46.0,43.799088,-120.650246
4086.7, 2019/11/16 18:1:48.0,43.799088,-120.650246
4087.52, 2019/11/16 18:1:49.0,43.799088,-120.650246
4087.93, 2019/11/16 18:1:51.0,43.799088,-120.650246
4085.88, 2019/11/16 18:1:53.0,43.799088,-120.650246
4086.29, 2019/11/16 18:1:55.0,43.799088,-120.650246
4087.52, 2019/11/16 18:1:57.0,43.799088,-120.650246
4087.52, 2019/11/16 18:1:59.0,43.799088,-120.650246
4086.29, 2019/11/16 18:2:0.0,43.799088,-120.650246
4088.75, 2019/11/16 18:2:2.0,43.799088,-120.650246
4089.57, 2019/11/16 18:2:4.0,43.799088,-120.650246
4087.72, 2019/11/16 18:2:6.0,43.799088,-120.650246
4088.95, 2019/11/16 18:2:8.0,43.799088,-120.650246
4089.16, 2019/11/16 18:2:9.0,43.799088,-120.650246
4089.77, 2019/11/16 18:2:11.0,43.799088,-120.650246
4089.57, 2019/11/16 18:2:13.0,43.799088,-120.650246
4090.18, 2019/11/16 18:2:15.0,43.799088,-120.650246
4089.57, 2019/11/16 18:2:17.0,43.799088,-120.650246
4091.62, 2019/11/16 18:2:19.0,43.799088,-120.650246
4090.18, 2019/11/16 18:2:20.0,43.799088,-120.650246
4090.8, 2019/11/16 18:2:22.0,43.799088,-120.650246
4091, 2019/11/16 18:2:24.0,43.799088,-120.650246
4091.62, 2019/11/16 18:2:26.0,43.799088,-120.650246
4091, 2019/11/16 18:2:28.0,43.799088,-120.650246
4091.21, 2019/11/16 18:2:29.0,43.799088,-120.650246
4091.41, 2019/11/16 18:2:31.0,43.799088,-120.650246
4091, 2019/11/16 18:2:33.0,43.799088,-120.650246
4092.44, 2019/11/16 18:2:35.0,43.799088,-120.650246
4091.21, 2019/11/16 18:2:37.0,43.799088,-120.650246
4091, 2019/11/16 18:2:39.0,43.799088,-120.650246
4091.41, 2019/11/16 18:2:40.0,43.799088,-120.650246
4091.21, 2019/11/16 18:2:42.0,43.799088,-120.650246
4091.41, 2019/11/16 18:2:44.0,43.799088,-120.650246
4091.62, 2019/11/16 18:2:46.0,43.799088,-120.650246
4092.64, 2019/11/16 18:2:48.0,43.799088,-120.650246
4091.62, 2019/11/16 18:2:49.0,43.799088,-120.650246
4092.85, 2019/11/16 18:2:51.0,43.799088,-120.650246
4092.03, 2019/11/16 18:2:53.0,43.799088,-120.650246
4092.23, 2019/11/16 18:2:55.0,43.799088,-120.650246
4093.87, 2019/11/16 18:2:57.0,43.799088,-120.650246
4092.85, 2019/11/16 18:2:59.0,43.799088,-120.650246
4092.85, 2019/11/16 18:3:0.0,43.799088,-120.650246
4093.26, 2019/11/16 18:3:2.0,43.799088,-120.650246
4092.64, 2019/11/16 18:3:4.0,43.799088,-120.650246
4093.87, 2019/11/16 18:3:6.0,43.799088,-120.650246
4093.26, 2019/11/16 18:3:8.0,43.799088,-120.650246
4093.05, 2019/11/16 18:3:9.0,43.799088,-120.650246
4093.46, 2019/11/16 18:3:11.0,43.799088,-120.650246
4094.28, 2019/11/16 18:3:13.0,43.799088,-120.650246
4092.23, 2019/11/16 18:3:15.0,43.799088,-120.650246
4093.26, 2019/11/16 18:3:17.0,43.799088,-120.650246
4093.67, 2019/11/16 18:3:19.0,43.799088,-120.650246
4093.67, 2019/11/16 18:3:20.0,43.799088,-120.650246
4092.85, 2019/11/16 18:3:22.0,43.799088,-120.650246
4093.05, 2019/11/16 18:3:24.0,43.799088,-120.650246
4093.46, 2019/11/16 18:3:26.0,43.799088,-120.650246
4093.67, 2019/11/16 18:3:28.0,43.799088,-120.650246
4093.26, 2019/11/16 18:3:29.0,43.799088,-120.650246
4093.26, 2019/11/16 18:3:31.0,43.799088,-120.650246
4093.87, 2019/11/16 18:3:33.0,43.799088,-120.650246
4093.87, 2019/11/16 18:3:35.0,43.799088,-120.650246
4094.08, 2019/11/16 18:3:37.0,43.799088,-120.650246
4093.67, 2019/11/16 18:3:38.0,43.799088,-120.650246
4095.1, 2019/11/16 18:3:40.0,43.799088,-120.650246
4093.26, 2019/11/16 18:3:42.0,43.799088,-120.650246
4091.62, 2019/11/16 18:3:44.0,43.799088,-120.650246
4093.05, 2019/11/16 18:3:46.0,43.799088,-120.650246
4091.62, 2019/11/16 18:3:48.0,43.799088,-120.650246
4092.23, 2019/11/16 18:3:49.0,43.799088,-120.650246
4091.62, 2019/11/16 18:3:51.0,43.799088,-120.650246
4092.23, 2019/11/16 18:3:53.0,43.799088,-120.650246
4092.03, 2019/11/16 18:3:55.0,43.799088,-120.650246
4091.82, 2019/11/16 18:3:57.0,43.799088,-120.650246
4092.23, 2019/11/16 18:3:58.0,43.799088,-120.650246
4093.67, 2019/11/16 18:4:0.0,43.799088,-120.650246
4094.28, 2019/11/16 18:4:2.0,43.799088,-120.650246
4094.9, 2019/11/16 18:4:4.0,43.799088,-120.650246
4095.51, 2019/11/16 18:4:6.0,43.799088,-120.650246
4094.08, 2019/11/16 18:4:8.0,43.799088,-120.650246
4096.33, 2019/11/16 18:4:9.0,43.799088,-120.650246
4094.49, 2019/11/16 18:4:11.0,43.799088,-120.650246
4094.9, 2019/11/16 18:4:13.0,43.799088,-120.650246
4095.51, 2019/11/16 18:4:15.0,43.799088,-120.650246
4094.69, 2019/11/16 18:4:17.0,43.799088,-120.650246
4095.51, 2019/11/16 18:4:18.0,43.799088,-120.650246
4094.9, 2019/11/16 18:4:20.0,43.799088,-120.650246
4095.92, 2019/11/16 18:4:22.0,43.799088,-120.650246
4095.31, 2019/11/16 18:4:24.0,43.799088,-120.650246
4095.72, 2019/11/16 18:4:26.0,43.799088,-120.650246
4095.72, 2019/11/16 18:4:28.0,43.799088,-120.650246
4096.74, 2019/11/16 18:4:29.0,43.799088,-120.650246
4094.28, 2019/11/16 18:4:31.0,43.799088,-120.650246
4096.13, 2019/11/16 18:4:33.0,43.799088,-120.650246
4096.13, 2019/11/16 18:4:35.0,43.799088,-120.650246
4096.95, 2019/11/16 18:4:37.0,43.799088,-120.650246
4096.74, 2019/11/16 18:4:38.0,43.799088,-120.650246
4095.1, 2019/11/16 18:4:40.0,43.799088,-120.650246
4095.31, 2019/11/16 18:4:42.0,43.799088,-120.650246
4095.31, 2019/11/16 18:4:44.0,43.799088,-120.650246
4095.51, 2019/11/16 18:4:46.0,43.799088,-120.650246
4095.72, 2019/11/16 18:4:48.0,43.799088,-120.650246
4095.51, 2019/11/16 18:4:49.0,43.799088,-120.650246
4095.51, 2019/11/16 18:4:51.0,43.799088,-120.650246
4094.9, 2019/11/16 18:4:53.0,43.799088,-120.650246
4094.69, 2019/11/16 18:4:55.0,43.799088,-120.650246
4094.49, 2019/11/16 18:4:57.0,43.799088,-120.650246
4094.9, 2019/11/16 18:4:58.0,43.799088,-120.650246
4095.92, 2019/11/16 18:5:0.0,43.799088,-120.650246
4096.33, 2019/11/16 18:5:2.0,43.799088,-120.650246
4095.1, 2019/11/16 18:5:4.0,43.799088,-120.650246
4096.33, 2019/11/16 18:5:6.0,43.799088,-120.650246
4095.31, 2019/11/16 18:5:8.0,43.799088,-120.650246
4095.1, 2019/11/16 18:5:9.0,43.799088,-120.650246
4095.31, 2019/11/16 18:5:11.0,43.799088,-120.650246
4096.33, 2019/11/16 18:5:13.0,43.799088,-120.650246
4096.74, 2019/11/16 18:5:15.0,43.799088,-120.650246
4096.95, 2019/11/16 18:5:17.0,43.799088,-120.650246
4095.92, 2019/11/16 18:5:18.0,43.799088,-120.650246
4096.13, 2019/11/16 18:5:20.0,43.799088,-120.650246
4097.36, 2019/11/16 18:5:22.0,43.799088,-120.650246
4096.54, 2019/11/16 18:5:24.0,43.799088,-120.650246
4098.38, 2019/11/16 18:5:26.0,43.799088,-120.650246
4096.33, 2019/11/16 18:5:28.0,43.799088,-120.650246
4096.33, 2019/11/16 18:5:29.0,43.799088,-120.650246
4098.38, 2019/11/16 18:5:31.0,43.799088,-120.650246
4095.72, 2019/11/16 18:5:33.0,43.799088,-120.650246
4097.36, 2019/11/16 18:5:35.0,43.799088,-120.650246
4096.95, 2019/11/16 18:5:37.0,43.799088,-120.650246
4097.15, 2019/11/16 18:5:38.0,43.799088,-120.650246
4095.51, 2019/11/16 18:5:40.0,43.799088,-120.650246
4097.36, 2019/11/16 18:5:42.0,43.799088,-120.650246
4096.33, 2019/11/16 18:5:44.0,43.799088,-120.650246
4095.92, 2019/11/16 18:5:46.0,43.799088,-120.650246
4095.51, 2019/11/16 18:5:47.0,43.799088,-120.650246
4095.51, 2019/11/16 18:5:49.0,43.799088,-120.650246
4096.74, 2019/11/16 18:5:51.0,43.799088,-120.650246
4096.33, 2019/11/16 18:5:53.0,43.799088,-120.650246
4097.97, 2019/11/16 18:5:55.0,43.799088,-120.650246
4096.95, 2019/11/16 18:5:57.0,43.799088,-120.650246
4095.1, 2019/11/16 18:5:58.0,43.799088,-120.650246
4096.54, 2019/11/16 18:6:0.0,43.799088,-120.650246
4096.95, 2019/11/16 18:6:2.0,43.799088,-120.650246
4096.74, 2019/11/16 18:6:4.0,43.799088,-120.650246
4096.95, 2019/11/16 18:6:6.0,43.799088,-120.650246
4097.77, 2019/11/16 18:6:7.0,43.799088,-120.650246
4096.33, 2019/11/16 18:6:9.0,43.799088,-120.650246
4096.33, 2019/11/16 18:6:11.0,43.799088,-120.650246
4096.95, 2019/11/16 18:6:13.0,43.799088,-120.650246
4096.74, 2019/11/16 18:6:15.0,43.799088,-120.650246
4094.9, 2019/11/16 18:6:17.0,43.799088,-120.650246
4095.92, 2019/11/16 18:6:18.0,43.799088,-120.650246
4096.95, 2019/11/16 18:6:20.0,43.799088,-120.650246
4096.13, 2019/11/16 18:6:22.0,43.799088,-120.650246
4095.1, 2019/11/16 18:6:24.0,43.799088,-120.650246
4096.33, 2019/11/16 18:6:26.0,43.799088,-120.650246
4096.74, 2019/11/16 18:6:27.0,43.799088,-120.650246
4096.95, 2019/11/16 18:6:29.0,43.799088,-120.650246
4095.1, 2019/11/16 18:6:31.0,43.799088,-120.650246
4096.74, 2019/11/16 18:6:33.0,43.799088,-120.650246
4095.92, 2019/11/16 18:6:35.0,43.799088,-120.650246
4097.36, 2019/11/16 18:6:37.0,43.799088,-120.650246
4096.13, 2019/11/16 18:6:38.0,43.799088,-120.650246
4095.72, 2019/11/16 18:6:40.0,43.799088,-120.650246
4094.9, 2019/11/16 18:6:42.0,43.799088,-120.650246
4095.31, 2019/11/16 18:6:44.0,43.799088,-120.650246
4095.31, 2019/11/16 18:6:46.0,43.799088,-120.650246
4095.51, 2019/11/16 18:6:48.0,43.799088,-120.650246
4095.92, 2019/11/16 18:6:49.0,43.799088,-120.650246
4095.51, 2019/11/16 18:6:51.0,43.799088,-120.650246
4095.51, 2019/11/16 18:6:53.0,43.799088,-120.650246
4095.51, 2019/11/16 18:6:55.0,43.799088,-120.650246
4096.74, 2019/11/16 18:6:57.0,43.799088,-120.650246
4097.15, 2019/11/16 18:6:58.0,43.799088,-120.650246
4096.54, 2019/11/16 18:7:0.0,43.799088,-120.650246
4095.72, 2019/11/16 18:7:2.0,43.799088,-120.650246
4094.9, 2019/11/16 18:7:4.0,43.799088,-120.650246
4094.69, 2019/11/16 18:7:6.0,43.799088,-120.650246
4095.31, 2019/11/16 18:7:7.0,43.799088,-120.650246
4094.9, 2019/11/16 18:7:9.0,43.799088,-120.650246
4095.1, 2019/11/16 18:7:11.0,43.799088,-120.650246
4096.74, 2019/11/16 18:7:13.0,43.799088,-120.650246
4096.74, 2019/11/16 18:7:15.0,43.799088,-120.650246
4095.92, 2019/11/16 18:7:17.0,43.799088,-120.650246
4096.33, 2019/11/16 18:7:18.0,43.799088,-120.650246
4095.31, 2019/11/16 18:7:20.0,43.799088,-120.650246
4097.15, 2019/11/16 18:7:22.0,43.799088,-120.650246
4097.15, 2019/11/16 18:7:24.0,43.799088,-120.650246
4095.31, 2019/11/16 18:7:26.0,43.799088,-120.650246
4096.95, 2019/11/16 18:7:28.0,43.799088,-120.650246
4096.54, 2019/11/16 18:7:30.0,43.799088,-120.650246
4096.95, 2019/11/16 18:7:31.0,43.799088,-120.650246
4095.51, 2019/11/16 18:7:33.0,43.799088,-120.650246
4097.15, 2019/11/16 18:7:35.0,43.799088,-120.650246
4096.74, 2019/11/16 18:7:37.0,43.799088,-120.650246
4097.15, 2019/11/16 18:7:39.0,43.799088,-120.650246
4096.54, 2019/11/16 18:7:40.0,43.799088,-120.650246
4097.15, 2019/11/16 18:7:42.0,43.799088,-120.650246
4097.36, 2019/11/16 18:7:44.0,43.799088,-120.650246
4096.54, 2019/11/16 18:7:46.0,43.799088,-120.650246
4097.36, 2019/11/16 18:7:47.0,43.799088,-120.650246
4096.95, 2019/11/16 18:7:49.0,43.799088,-120.650246
4098.38, 2019/11/16 18:7:51.0,43.799088,-120.650246
4097.77, 2019/11/16 18:7:53.0,43.799088,-120.650246
4098.18, 2019/11/16 18:7:55.0,43.799088,-120.650246
4097.56, 2019/11/16 18:7:57.0,43.799088,-120.650246
4098.38, 2019/11/16 18:7:58.0,43.799088,-120.650246
4098.18, 2019/11/16 18:8:0.0,43.799088,-120.650246
4096.95, 2019/11/16 18:8:2.0,43.799088,-120.650246
4097.97, 2019/11/16 18:8:4.0,43.799088,-120.650246
4097.36, 2019/11/16 18:8:6.0,43.799088,-120.650246
4098.18, 2019/11/16 18:8:7.0,43.799088,-120.650246
4097.97, 2019/11/16 18:8:9.0,43.799088,-120.650246
4097.97, 2019/11/16 18:8:11.0,43.799088,-120.650246
4098.18, 2019/11/16 18:8:13.0,43.799088,-120.650246
4097.77, 2019/11/16 18:8:15.0,43.799088,-120.650246
4099.2, 2019/11/16 18:8:16.0,43.799088,-120.650246
4097.97, 2019/11/16 18:8:18.0,43.799088,-120.650246
4097.36, 2019/11/16 18:8:20.0,43.799088,-120.650246
4096.95, 2019/11/16 18:8:22.0,43.799088,-120.650246
4098.18, 2019/11/16 18:8:24.0,43.799088,-120.650246
4098.18, 2019/11/16 18:8:26.0,43.799088,-120.650246
4099, 2019/11/16 18:8:27.0,43.799088,-120.650246
4098.18, 2019/11/16 18:8:29.0,43.799088,-120.650246
4098.79, 2019/11/16 18:8:31.0,43.799088,-120.650246
4097.97, 2019/11/16 18:8:33.0,43.799088,-120.650246
4098.18, 2019/11/16 18:8:35.0,43.799088,-120.650246
4098.38, 2019/11/16 18:8:37.0,43.799088,-120.650246
4098.18, 2019/11/16 18:8:38.0,43.799088,-120.650246
4098.18, 2019/11/16 18:8:40.0,43.799088,-120.650246
4096.54, 2019/11/16 18:8:42.0,43.799088,-120.650246
4098.18, 2019/11/16 18:8:44.0,43.799088,-120.650246
4099, 2019/11/16 18:8:46.0,43.799088,-120.650246
4098.18, 2019/11/16 18:8:47.0,43.799088,-120.650246
4097.77, 2019/11/16 18:8:49.0,43.799088,-120.650246
4097.36, 2019/11/16 18:8:51.0,43.799088,-120.650246
4097.56, 2019/11/16 18:8:53.0,43.799088,-120.650246
4097.36, 2019/11/16 18:8:55.0,43.799088,-120.650246
4098.38, 2019/11/16 18:8:56.0,43.799088,-120.650246
4097.97, 2019/11/16 18:8:58.0,43.799088,-120.650246
4098.38, 2019/11/16 18:9:0.0,43.799088,-120.650246
4097.97, 2019/11/16 18:9:2.0,43.799088,-120.650246
4097.36, 2019/11/16 18:9:4.0,43.799088,-120.650246
4097.77, 2019/11/16 18:9:6.0,43.799088,-120.650246
4097.97, 2019/11/16 18:9:7.0,43.799088,-120.650246
4097.36, 2019/11/16 18:9:9.0,43.799088,-120.650246
4097.36, 2019/11/16 18:9:11.0,43.799088,-120.650246
4099.41, 2019/11/16 18:9:13.0,43.799088,-120.650246
4098.59, 2019/11/16 18:9:15.0,43.799088,-120.650246
4097.77, 2019/11/16 18:9:16.0,43.799088,-120.650246
4098.38, 2019/11/16 18:9:18.0,43.799088,-120.650246
4097.36, 2019/11/16 18:9:20.0,43.799088,-120.650246
4098.59, 2019/11/16 18:9:22.0,43.799088,-120.650246
4099.61, 2019/11/16 18:9:24.0,43.799088,-120.650246
4096.54, 2019/11/16 18:9:26.0,43.799088,-120.650246
4098.79, 2019/11/16 18:9:27.0,43.799088,-120.650246
4098.38, 2019/11/16 18:9:29.0,43.799088,-120.650246
4097.97, 2019/11/16 18:9:31.0,43.799088,-120.650246
4098.38, 2019/11/16 18:9:33.0,43.799088,-120.650246
4098.38, 2019/11/16 18:9:35.0,43.799088,-120.650246
4099, 2019/11/16 18:9:36.0,43.799088,-120.650246
4099.41, 2019/11/16 18:9:38.0,43.799088,-120.650246
4099.2, 2019/11/16 18:9:40.0,43.799088,-120.650246
4099.41, 2019/11/16 18:9:42.0,43.799088,-120.650246
4099.41, 2019/11/16 18:9:44.0,43.799088,-120.650246
4098.38, 2019/11/16 18:9:46.0,43.799088,-120.650246
4099.2, 2019/11/16 18:9:47.0,43.799088,-120.650246
4099.82, 2019/11/16 18:9:49.0,43.799088,-120.650246
4100.43, 2019/11/16 18:9:51.0,43.799088,-120.650246
4098.38, 2019/11/16 18:9:53.0,43.799088,-120.650246
4099.61, 2019/11/16 18:9:55.0,43.799088,-120.650246
4099.2, 2019/11/16 18:9:56.0,43.799088,-120.650246
4099.41, 2019/11/16 18:9:58.0,43.799088,-120.650246
4098.79, 2019/11/16 18:10:0.0,43.799088,-120.650246
4099.41, 2019/11/16 18:10:2.0,43.799088,-120.650246
4099, 2019/11/16 18:10:4.0,43.799088,-120.650246
4099.61, 2019/11/16 18:10:6.0,43.799088,-120.650246
4099.41, 2019/11/16 18:10:7.0,43.799088,-120.650246
4098.38, 2019/11/16 18:10:9.0,43.799088,-120.650246
4097.15, 2019/11/16 18:10:11.0,43.799088,-120.650246
4098.59, 2019/11/16 18:10:13.0,43.799088,-120.650246
4098.18, 2019/11/16 18:10:15.0,43.799088,-120.650246
4098.59, 2019/11/16 18:10:16.0,43.799088,-120.650246
4099.41, 2019/11/16 18:10:18.0,43.799088,-120.650246
4098.38, 2019/11/16 18:10:20.0,43.799088,-120.650246
4099.41, 2019/11/16 18:10:22.0,43.799088,-120.650246
4099, 2019/11/16 18:10:24.0,43.799088,-120.650246
